"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Assets/Characters/Materials/Mom/M_purse.M_purse","0","6","6","1","0.000000","0","6"
"/Game/Assets/Characters/Materials/Mom/M_pearl.M_pearl","0","6","6","1","0.000000","0","6"
"/Game/Assets/Characters/Materials/Mom/M_squirrel.M_squirrel","0","6","6","1","0.000000","0","6"
"/Game/Assets/Characters/Materials/Mom/M_squirrelLight.M_squirrelLight","0","6","6","1","0.000000","0","6"
"/Game/Assets/Characters/Materials/MrNogal/M_cloth.M_cloth","0","6","6","1","0.000000","0","6"
"/Game/Assets/Characters/Materials/MrNogal/M_eyeGlint.M_eyeGlint","0","6","6","1","0.000000","0","6"
"/Game/Assets/Characters/Materials/MrNogal/M_squirrelGreyMiddle.M_squirrelGreyMiddle","0","6","6","1","0.000000","0","6"
"/Game/Assets/Characters/Materials/MrNogal/M_squirrelBrown.M_squirrelBrown","0","6","6","1","0.000000","0","6"
"/Game/Assets/Characters/Materials/Grandpa/M_eye.M_eye","0","6","6","1","0.000000","0","6"
"/Game/Assets/Characters/Materials/Grandpa/M_squirrelLight.M_squirrelLight","0","6","6","1","0.000000","0","6"
"/Game/Assets/Characters/Materials/Grandpa/M_cap.M_cap","0","6","6","1","0.000000","0","6"
"/Game/Assets/Materials/M_CelShader.M_CelShader","0","5","5","1","1.547746","0","5"
"/Game/Assets/Materials/M_Skybox.M_Skybox","0","3","3","1","4.241877","0","3"
"/Game/Assets/teal.teal","0","3","3","1","2.447638","0","3"
"","0","1","0","1","0.000000","2","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","0","3","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","0","6","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","9","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","0","9","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","0","63","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","0","36","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","6","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","0","36","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","25","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Fig/figEye_shader.figEye_shader","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Fig/figLight_shader.figLight_shader","0","0","6","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lightBrown.lightBrown","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/lambert5.lambert5","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/MeshMats/lambert8.lambert8","0","0","3","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Fig/figEyeGlint_shader.figEyeGlint_shader","0","0","6","1","0.000000","0","0"
"/Game/Assets/Models/MeshMats/leaves.leaves","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/MeshMats/burgundy.burgundy","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/MeshMats/cartBase1.cartBase1","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert1.lambert1","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/MeshMats/lambert12.lambert12","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/MeshMats/lambert1.lambert1","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/M_stove.M_stove","0","0","3","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","42","2","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","9","1","0.000000","0","0"
"/Game/Assets/Models/MeshMats/lambert13.lambert13","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","7","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","7","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","5","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert11.lambert11","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert2.lambert2","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert10.lambert10","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert9.lambert9","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert7.lambert7","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert8.lambert8","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/M_stovetopMetalBurner.M_stovetopMetalBurner","0","0","3","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","63","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","88","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","356","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","16","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Lottie/M_boot.M_boot","0","0","6","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","35","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert4.lambert4","0","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","46","6","0.000000","0","3"
"/Game/Assets/Models/Meshes/M_glass.M_glass","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert6.lambert6","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/standardSurface1.standardSurface1","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert3.lambert3","0","0","3","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/lambert5.lambert5","0","0","3","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Franklin/M_wheat.M_wheat","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Franklin/M_foxOrange.M_foxOrange","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Franklin/M_hat.M_hat","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Franklin/M_eyeGlint.M_eyeGlint","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Lottie/M_earring.M_earring","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Lottie/M_bunnyLight.M_bunnyLight","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Lottie/M_bunnyDark.M_bunnyDark","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Lottie/M_eye.M_eye","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Lottie/M_eyeGlint.M_eyeGlint","0","0","6","1","0.000000","0","0"
"/Game/Assets/Models/Meshes/darkBrown.darkBrown","0","0","3","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Franklin/M_eye.M_eye","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Franklin/M_hatStripe.M_hatStripe","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Franklin/M_overalls.M_overalls","0","0","6","1","0.000000","0","0"
"/Game/Assets/Characters/Materials/Franklin/M_foxBrown.M_foxBrown","0","0","6","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","0","13","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","0","13","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","0","25","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","0","13","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","0","25","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","25","1","0.000000","0","0"
"/Game/Assets/Stylized_Nature_Set/Materials/M_Leaves_Master.M_Leaves_Master","0","0","32","1","0.000000","0","0"
"/Game/Assets/PNGs/mooMaterial.mooMaterial","0","0","16","1","0.000000","0","0"
"/Game/Assets/Models/MiscMats/grassPatchy/M_grass.M_grass","0","11","25","3","8.290989","0","66"
"/Game/StylizedEnvironment/Material/Material/M_GrassMaterial.M_GrassMaterial","0","0","132","3","0.000000","0","0"
"/Game/Assets/Stylized_Nature_Set/Materials/M_Grass_Master.M_Grass_Master","0","0","28","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","0","92","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","32","1","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","6","2","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","32","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","0","112","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","0","28","2","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","112","6","0.000000","0","0"
"/Game/Assets/Stylized_Nature_Set/Materials/M_layered_Master.M_layered_Master","0","0","12","2","0.000000","0","0"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","0","128","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","0","0","128","6","0.000000","0","0"
"/Game/Assets/Models/MeshMats/mustard2.mustard2","0","3","3","1","2.445629","0","3"
"/Game/Assets/Models/MeshMats/wood.wood","0","3","3","1","2.337992","0","3"
"/Game/Assets/Models/MeshMats/blush.blush","0","3","3","1","2.395005","0","3"
"/Game/Assets/Models/MeshMats/pine.pine","0","3","3","1","2.431442","0","3"
"/Game/Assets/Materials/guitar/Default_Material.Default_Material","0","3","3","1","3.378447","0","3"
"/Game/Assets/Models/standardSurface6.standardSurface6","0","3","3","1","2.492542","0","3"
"/Game/Assets/Models/MeshMats/lambert3.lambert3","0","3","3","1","0.000000","0","3"
"/Game/StylizedEnvironment/Material/M_BuildMaster.M_BuildMaster","0","6","6","1","7.513533","0","6"
"/Game/Assets/Models/MeshMats/lambert14.lambert14","0","3","3","1","2.714573","0","3"
"/Game/Assets/Models/MeshMats/stoneGrey.stoneGrey","0","3","3","1","2.687183","0","3"
"/Game/Assets/Stylized_Nature_Set/Materials/M_Props_Master.M_Props_Master","0","3","3","1","3.749346","0","3"
"/Game/Assets/Models/MeshMats/standardSurface1.standardSurface1","0","3","3","1","2.935502","0","3"
"/Game/Assets/Models/MeshMats/lambert15.lambert15","0","3","3","1","2.823251","0","3"
"/Game/Assets/Models/MeshMats/purple.purple","0","3","3","1","2.768025","0","3"
"/Game/Assets/Models/MeshMats/offWhite.offWhite","0","3","3","1","2.807338","0","3"
"/Game/Assets/Models/MeshMats/teal.teal","0","3","3","1","2.817925","0","3"
"/Game/Assets/Models/MeshMats/cartWood.cartWood","0","3","3","1","2.855539","0","3"
"/Game/Assets/Models/pink.pink","0","3","3","1","2.794198","0","3"
"/Game/Assets/Models/MeshMats/glass.glass","0","3","3","1","2.693883","0","3"
"/Game/Assets/Models/MeshMats/standardSurface4.standardSurface4","0","3","3","1","2.629236","0","3"
"/Game/Assets/Models/MeshMats/mustard.mustard","0","3","3","1","2.964599","0","3"
"/Game/Assets/Models/MeshMats/windowPane1.windowPane1","0","3","3","1","2.982550","0","3"
"/Game/Assets/Models/tan.tan","0","3","3","1","2.747504","0","3"
"/Game/StylizedEnvironment/Material/Material/M_Water.M_Water","0","9","3","2","11.081552","0","3"
"/Game/Movies/MP_Credits_Video_Mat.MP_Credits_Video_Mat","0","23","25","1","15.821708","0","25"
"/Game/Assets/Models/MeshMats/roof1.roof1","0","3","3","1","2.880386","0","3"
"/Game/Assets/Models/MeshMats/light_green.light_green","0","6","6","1","5.683605","0","6"
"/Game/Assets/Models/MeshMats/tan.tan","0","3","3","1","0.000000","0","3"
"/Game/Assets/Models/MeshMats/water1.water1","0","3","3","1","2.925588","0","3"
"/Game/Assets/Models/MeshMats/off_white.off_white","0","3","3","1","2.741684","0","3"
"/Game/Assets/Models/MeshMats/lambert2.lambert2","0","3","3","1","0.000000","0","3"
"/Game/Assets/Models/Meshes/pinkBarn.pinkBarn","0","3","3","1","3.026144","0","3"
"/Game/Assets/Models/MeshMats/lambert17.lambert17","0","3","3","1","2.967659","0","3"
"/Game/Assets/Models/MeshMats/deepBrown.deepBrown","0","3","3","1","3.033362","0","3"
"/Game/Assets/Models/MeshMats/lambert4.lambert4","0","3","3","1","3.013846","0","3"
"/Game/Assets/Models/MeshMats/mist.mist","0","3","3","1","3.039329","0","3"
"/Game/Assets/Models/MeshMats/standardSurface2.standardSurface2","0","3","3","1","3.065531","0","3"
"/Game/Assets/Models/MeshMats/deepForest.deepForest","0","3","3","1","3.009476","0","3"
"/Game/Assets/deepBrown.deepBrown","0","3","3","1","0.000000","0","3"
"/Game/Assets/Models/MeshMats/door_and_balcony.door_and_balcony","0","3","3","1","2.983701","0","3"
"/Game/Assets/Models/MeshMats/wood02.wood02","0","3","3","1","3.002243","0","3"
"/Game/Assets/Models/metal.metal","0","3","3","1","3.005746","0","3"
"/Game/Assets/Models/black.black","0","3","3","1","2.795964","0","3"
"/Game/Assets/Models/MeshMats/black.black","0","3","3","1","0.000000","0","3"
"/Game/Assets/Models/MeshMats/lambert16.lambert16","0","3","3","1","2.829517","0","3"
"/Game/Assets/Models/red.red","0","3","3","1","2.693072","0","3"
"/Game/Assets/Models/MeshMats/standardWarmWhite.standardWarmWhite","0","3","3","1","2.603729","0","3"
"/Game/Assets/Models/MeshMats/lambert7.lambert7","0","3","3","1","0.000000","0","3"
"/Game/Assets/Models/MeshMats/siding.siding","0","3","3","1","2.292743","0","3"
"/Game/Assets/Models/MeshMats/standardWhite.standardWhite","0","3","3","1","2.267461","0","3"
"/Game/Assets/Models/MeshMats/millStructure.millStructure","0","3","3","1","2.306495","0","3"
"/Game/Assets/Models/MeshMats/sunny.sunny","0","3","3","1","1.734904","0","3"
"/Game/Blueprints/UI/M_Fade2Black.M_Fade2Black","0","13","13","1","5.592417","0","13"
"/Game/Assets/Characters/Materials/Fig/figMain_shader.figMain_shader","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Barb/M_badgerDark.M_badgerDark","49","11","11","1","0.000000","0","11"
"/Game/Assets/teal.teal","49","8","8","1","4.123787","0","8"
"/Game/Assets/Models/MeshMats/lightBrown.lightBrown","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/MeshMats/blush.blush","49","13","13","1","21.579777","0","13"
"/Game/Assets/Models/MeshMats/wood.wood","49","13","13","1","21.684462","0","13"
"/Game/Assets/Models/MeshMats/white2.white2","49","13","13","1","0.000000","0","13"
"/Game/Assets/Models/MeshMats/pine.pine","49","13","13","1","21.106050","0","13"
"/Game/Assets/Models/MeshMats/mustard2.mustard2","49","13","13","1","21.228493","0","13"
"/Game/Assets/Models/MeshMats/stoneGrey.stoneGrey","49","13","13","1","20.470219","0","13"
"/Game/Assets/Models/MeshMats/sunny.sunny","49","13","13","1","19.634239","0","13"
"/Game/Assets/Models/MeshMats/mustard.mustard","49","8","8","1","3.859503","0","8"
"/Game/Assets/Models/MeshMats/purple.purple","49","8","8","1","3.789643","0","8"
"/Game/Assets/Models/MeshMats/offWhite.offWhite","49","8","8","1","3.776339","0","8"
"/Game/Assets/Models/MeshMats/white.white","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/MeshMats/windowPane1.windowPane1","49","13","13","1","18.278162","0","13"
"/Game/Assets/Models/MeshMats/lambert4.lambert4","49","13","13","1","18.314396","0","13"
"/Game/Assets/Models/MeshMats/lambert2.lambert2","49","13","13","1","14.797147","0","13"
"/Game/Assets/Models/MeshMats/mist.mist","49","13","13","1","18.355577","0","13"
"/Game/Assets/Models/MeshMats/deepForest.deepForest","49","13","13","1","18.908398","0","13"
"/Game/Assets/deepBrown.deepBrown","49","13","13","1","19.516474","0","13"
"/Game/Assets/Models/MeshMats/door_and_balcony.door_and_balcony","49","8","8","1","3.986766","0","8"
"/Game/Assets/Models/MeshMats/wood02.wood02","49","8","8","1","4.089234","0","8"
"/Game/Assets/Models/MeshMats/blue01.blue01","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/Meshes/pinkBarn.pinkBarn","49","8","8","1","3.619288","0","8"
"/Game/Assets/Models/MeshMats/lambert16.lambert16","49","13","13","1","19.362379","0","13"
"/Game/Assets/Models/MeshMats/lambert7.lambert7","49","13","13","1","19.939489","0","13"
"/Game/Assets/Models/MeshMats/darkBrown.darkBrown","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/red.red","49","8","8","1","4.034223","0","8"
"/Game/Assets/Models/MeshMats/warmWood.warmWood","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/warmWood.warmWood","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/metal.metal","49","8","8","1","3.729675","0","8"
"/Game/Assets/Models/lambert3.lambert3","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/tan.tan","49","8","8","1","3.671592","0","8"
"/Game/Assets/Models/black.black","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/MeshMats/siding.siding","49","13","13","1","19.268904","0","13"
"/Game/Assets/Models/MeshMats/standardSurface2.standardSurface2","49","13","13","1","19.456079","0","13"
"/Game/Assets/Models/MeshMats/standardWhite.standardWhite","49","13","13","1","20.171045","0","13"
"/Game/Assets/Models/MeshMats/millStructure.millStructure","49","13","13","1","19.929544","0","13"
"/Game/Assets/Models/MeshMats/standardWarmWhite.standardWarmWhite","49","13","13","1","20.048849","0","13"
"/Game/Assets/Models/MeshMats/lambert17.lambert17","49","13","13","1","18.396427","0","13"
"/Game/Assets/Models/MeshMats/green.green","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/MeshMats/glass.glass","49","8","8","1","3.737866","0","8"
"/Game/Assets/Models/MeshMats/tan.tan","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/MeshMats/water1.water1","49","8","8","1","3.584299","0","8"
"/Game/Assets/Models/MeshMats/black.black","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/MeshMats/standardSurface4.standardSurface4","49","8","8","1","3.719150","0","8"
"/Game/Assets/Models/MeshMats/off_white.off_white","49","8","8","1","3.709054","0","8"
"/Game/Assets/Models/MeshMats/deepBrown.deepBrown","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/MeshMats/teal.teal","49","8","8","1","3.690997","0","8"
"/Game/Assets/Models/MeshMats/cartWood.cartWood","49","8","8","1","3.589887","0","8"
"/Game/Assets/Models/MeshMats/roof1.roof1","49","13","13","1","18.737093","0","13"
"/Game/Assets/Models/MeshMats/light_green.light_green","49","16","16","1","10.768852","0","16"
"/Game/Assets/Models/pink.pink","49","8","8","1","3.711750","0","8"
"/Game/Assets/Models/MeshMats/standardSurface1.standardSurface1","49","13","13","1","18.434923","0","13"
"/Game/Assets/Models/MeshMats/lambert15.lambert15","49","13","13","1","18.393579","0","13"
"/Game/Assets/Models/MeshMats/lambert3.lambert3","49","13","13","1","14.811124","0","13"
"/Game/Assets/Models/MeshMats/lambert14.lambert14","49","13","13","1","18.772087","0","13"
"/Game/Assets/Models/standardSurface6.standardSurface6","49","8","8","1","3.741312","0","8"
"/Game/Assets/Models/lambert1.lambert1","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/lambert4.lambert4","49","8","8","1","0.000000","0","8"
"/Game/Assets/Characters/Materials/Barb/M_eye.M_eye","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Barb/M_badgerLight2.M_badgerLight2","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Barb/M_beltBuckle.M_beltBuckle","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Barb/M_belt1.M_belt1","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Barb/M_eyeGlint.M_eyeGlint","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Barb/M_badgerLight.M_badgerLight","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Barb/M_hardHat.M_hardHat","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Barb/M_belt.M_belt","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Grandpa/M_jacket.M_jacket","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Mom/M_eyeGlint.M_eyeGlint","49","11","11","1","0.000000","0","11"
